,函數,參數0,參數1,參數2,參數3,參數4,參數5,參數6,參數7,參數8,參數9,參數10,參數11,參數12
0,旁白,,"""感覺好可怕……難道是傳說中的「鬼壓床」？""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""我按捺快要跳出胸口的心臟，悄悄把雙眼睜開一條縫。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.5,568,,,1,"""「……」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「……」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「政大妳在幹麻？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.5,568,,,1,"""「睡相品鑑。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""樂""","""線性""",0.5,568,,,1,"""「""+MEM[""姓名""]+""睡姿端正，可惜表情過於呆滯，故給予評分為乙上。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「別擅自闖進人家家裡，還隨便品評別人的睡臉好嗎！」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""我從床上跳了起來。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""政大從不知從何時開始就待在我的房間裡，而完全睡死的我，自然也完全沒有發覺。這傢伙難道是忍者嗎？""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「所以今天又來找我做什麼？難道又接了某個麻煩的委員職務，想找我幫忙？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.5,568,,,1,"""「倒不是，最近沒有特別緊急的任務要完成。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""羞""","""線性""",0.5,568,,,1,"""「簡而言之，""+MEM[""姓""]+""同學，今天能抽空跟我約會嗎？」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「……慢著慢著，突然迸出如此勁爆的話，讓我脆弱的心靈一時難以承受。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「能不能按部就班、一步一步解釋妳的理由？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""羞""","""線性""",0.5,568,,,1,"""「""+MEM[""姓""]+""同學，今天能抽空跟我約會嗎？」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「看來完全沒在聽……」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.5,568,,,1,"""「反正你看起來也很閒的樣子。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「『很閒』才不算是個找人約會的正常理由。而且一個準考生是能閒到哪去？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.5,568,,,1,"""「真拿你沒辦法。那麼，事情是這樣的。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""怒""","""線性""",0.5,568,,,1,"""「省略前提約一千五百字左右，我亟需掌握時下年輕人的主流娛樂活動與價值觀。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「是很想請妳再解釋清楚點，但我恐怕也沒多餘的力氣理解吧……」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.5,568,,,1,"""「看來""+MEM[""姓""]+""同學是答應了？」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「明擺著沒有別的選擇了吧。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""政大擺出了試圖「三顧茅廬」的表情，想必拒絕她，只會讓她更是賴在我房間裡不走。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""我可沒有諸葛孔明的才智啊。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""更何況過勞死什麼的，我才不要。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,淡出,"""透明度""",0,100,1,,,,,,,,,
wait,,,,,,,,,,,,,,
0,前往章節,"""a政大結局1""",,,,,,,,,,,,
wait,,,,,,,,,,,,,,
end,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
tag,a政大結局1,,,,,,,,,,,,,
0,所有角色移除,,,,,,,,,,,,,
0,淡入,"""透明度""",100,0,1,,,,,,,,,
0,背景,"""繁華街道""",0,,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「……原來如此，昨晚的聖誕舞會，讓妳清楚感受到跟學生之間的距離了吧。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""走在繁華的鬧區大街上，政大沿途對我解釋前來拜託我的原因。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""昨夜的聖誕舞會確實是非常成功，在大批年輕學生踴躍參與下，最後也順利地圓滿落幕了。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""最近看新聞裡提到，現在國家少子化的狀況變得非常嚴重。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""影響擴大到社會的各個層面，更連帶令各大學的招生人數明顯減少。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""因此在舞會上，各大學都非常積極地和高中生們互動，想要盡可能提高學生就讀的意願。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""用這種方式進行競爭，也算是相對比較公平。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""雖然沒人能夠確定，在努力之後的結果會是如何──""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""仍是比什麼也不做來得好，大家應該都是懷著相同的念頭吧。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""而我也被當下熱烈的氣氛感染，玩得有點過了頭，導致現在全身痠痛……""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""不過另一方面，政大也因此察覺到一個她從未發現過的問題。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""她對於該如何融入像我們這樣的年輕學生族群，感到不知所措。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""聽起來並不意外，畢竟政大一直都忙於校務，和她的學生缺乏直接互動的機會。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""久而久之，政大和學生之間便產生了一道隔閡。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""而且，這道隔閡似乎還在繼續擴大。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""記得昨晚舞會上，也沒看到政大和自己的學生互動的樣子。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""應該是認為再這樣下去，招生情形可能發生重大的危機，政大才會急著跑來找我。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「可是我也算是普通的年輕學生吧？不對，根本就是普通學生的普通代表了嘛！」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「為什麼妳就能很自然地跟我抬槓呢？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.5,568,,,1,"""「確實，究竟是為什麼呢？」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「總之……我們往年輕人最密集的地點移動吧。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「先以第三者的旁觀角度，來觀察年輕族群的互動試試。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""樂""","""線性""",0.5,568,,,1,"""「聽起來好像邊緣人會說的話。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「我可是在幫妳的忙耶。妳這是自我介紹嗎？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""哀""","""線性""",0.5,568,,,1,"""「……或許是哦。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""傷腦筋，政大的古怪脾氣，應該也是導致她不太容易融入學生當中的原因之一。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""有什麼好辦法能讓她順利跟學生們交流呢？""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「哦，看起來前面的廣場似乎有燈光秀的樣子。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.5,568,,,1,"""「燈光秀……是指用雷射光在大樓表面產生投影的表演節目嗎？」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「沒錯。建築林立的市區不適合放煙火，所以都用這種方式進行慶祝活動。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""廣場的正對面是一座數十層高的大樓，許多聚集在廣場內的遊客正拿起手機對著大樓準備拍照。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""不久，空中忽然響起一段極具震撼力的配樂。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""伴隨著震盪空氣的音樂，無數耀眼的雷射打在大樓牆面上，映出色彩繽紛的動態巨幅動畫。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""人群裡爆出了陣陣歡呼，同時也沒忘記用手裡的手機捕捉精彩的畫面。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「真壯觀啊……沒想到還挺好看的。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""驚""","""線性""",0.5,568,,,1,"""「原來""+MEM[""姓""]+""同學也沒看過這裡的燈光秀嗎？」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「嗯，之前只是聽說而已，並不特別感興趣。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「還以為只是用跑馬燈的方式打幾個字出來，肯定很無聊……」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.5,568,,,1,"""「我也有同感。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「可是，果然還是得實際嘗試過才行。沒試過怎麼知道呢？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""哀""","""線性""",0.5,568,,,1,"""「……」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「對了，想要和學生們能夠自然互動的話，我想也是相同的道理。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.5,568,,,1,"""「……能麻煩""+MEM[""姓""]+""同學進一步說明嗎？」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「我認為妳缺少的，就是這個『進一步』。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「試著主動去接觸學生如何？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.5,568,,,1,"""「主動……接觸？」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「那些學生很可能也跟妳是一樣的，都在煩惱著該怎麼和妳相處比較好。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「如果彼此都保持著距離停滯不前，當然沒辦法讓關係獲得改善。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「所以，不如試試看主動踏出這一步吧？政大。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""哀""","""線性""",0.5,568,,,1,"""「……或許……是如此。果然還是得實際嘗試過嗎？」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.5,568,,,1,"""「謝謝你，""+MEM[""姓""]+""同學。看來特地來找你確實是正確的決定。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「沒什麼啦，能幫上忙就好。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""政大一臉欣喜地握住了我的手。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,CG模式開啟,,,,,,,,,,,,,
0,背景,"""Ending3""",0,,"""結局""",,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"""政大""","""「""+MEM[""姓""]+""同學，以後能否像輔仁那樣稱呼你『""+MEM[""暱稱""]+""』呢？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「是無所謂啦，我還覺得妳原本對我的稱呼有點太拘謹了。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"""政大""","""「呼呼，踏出這一步的感覺，還挺不錯的。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""接著政大便不再說話，只是靜靜地站在我身旁欣賞炫目的燈光秀表演。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""原本她那有些冰涼的掌溫，不知何時開始變得溫暖許多。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,抵達結局,3,,,,,,,,,,,,
0,Transition,"""Share""",,,,,,,,,,,,
wait,"""end""",,,,,,,,,,,,,
end,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
tag,c雙翼結局,,,,,,,,,,,,,
0,音樂,"""BGM1""",,,,,,,,,,,,
0,禁止略過,,,,,,,,,,,,,
0,禁止自動,,,,,,,,,,,,,
0,所有角色移除,,,,,,,,,,,,,
0,淡入,"""透明度""",100,0,1,,,,,,,,,
0,背景,"""主角房間""",0,,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""聖誕節當天──""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""感受到外頭天氣正好的我一早就將窗簾拉開，讓和煦的冬陽得以照進屋內。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""整個房間迅速變得溫暖起來，一掃過去幾天積存在屋內的陰寒。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""同時，兩名少女之間的戰鬥也在逐漸進入白熱化。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""怒""","""線性""",0.25,568,,,1,"""「輪到我了，抽牌。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""樂""","""線性""",0.25,568,,,1,"""「翻開覆蓋的卡──去吧法商男，發動誘惑，搶走輔仁手裡的文組女。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""驚""","""線性""",0.75,568,,,1,"""「哇！又是法商男！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""怒""","""線性""",0.75,568,,,1,"""「從剛剛開始妳就一直打法商男拉我文組女，一直打一直打，是不是在找碴？」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「是輔仁太單純。任誰都看得出來，妳想搶光對我有利的文組女……噗。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""怒""","""線性""",0.75,568,,,1,"""「抗議！我要求舉行公投、更改遊戲規則！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「公投不是用在這種無聊小事上的吧。請不要毫無意義地浪費國家資源好嗎？」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""怒""","""線性""",0.75,568,,,1,"""「很好，那就直接真人決鬥啦！出去、現在！」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「怎麼只是玩個桌遊，也可以吵起來啊妳們……」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""沒錯，輔仁和政大現在正賴在我家裡玩桌遊。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""兩人帶來的是與「五年五百億」同名的桌遊，根據她們的說法，是眾大學為了用於教學活動而設計出來的。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""如果能透過這個桌遊促進跟學生之間的交流，那就更完美了。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""於是，輔仁和政大很自然地又闖進我家，要我陪她們一起進行「實戰演練」。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""都不當我是考生了嗎？要是害我一間大學也沒考上，只能去賣雞排怎麼辦？類似的抗議很自然地被無視掉了。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""但比起我的將來，更應該擔心的果然還是……""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「身負推廣桌遊任務的妳們兩個，卻玩到要打架，難道不怕變成負面宣傳？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""喜""","""線性""",0.75,568,,,1,"""「沒錯，不過是遊戲，鬧到要打起來也太不應該了。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.25,568,,,1,"""「妳是最沒資格說這句話的吧？」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""怒""","""線性""",0.75,568,,,1,"""「明明是妳最先開始挑釁的耶！」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「真是……就不能只用遊戲決勝負嗎？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「接下來輪到我行動了吧？我看看……」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「嗯？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「這個政策是……『文學無用』？移除三張牌，拿六個硬幣？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「我好像已經湊到五十個硬幣了欸。這樣算贏了嗎？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""驚""","""線性""",0.75,568,,,1,"""「……」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""驚""","""線性""",0.25,568,,,1,"""「……」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""驚""","""線性""",0.75,568,,,1,"""「……究竟是什麼時候……」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""驚""","""線性""",0.25,568,,,1,"""「居然頭一次玩，就有如此驚人的天份……」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「不錯，好像挺有趣的哦這桌遊。值得大力推廣呢。」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""怒""","""線性""",0.75,568,,,1,"""「少得意忘形，""+MEM[""暱稱""]+""！下一場我可不會再放水了喔！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""怒""","""線性""",0.25,568,,,1,"""「看來我也該拿出真本事了呢──為了不辜負爺爺的名聲。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「妳哪來的爺爺啊？」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「創校的那位爺爺。現在人躺在某座靠湖邊的別墅裡。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"MEM[""名""]","""「再說下去恐怕會很不妙，所以還是麻煩請妳到此為止吧……」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,CG模式開啟,,,,,,,,,,,,,
0,背景,"""Ending4""",0,,"""結局""",,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"""政大""","""「那麼，馬上進行下一輪遊戲囉！」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,"""輔仁""","""「準備做好覺悟吧，""+MEM[""暱稱""]+""！」""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""以上，是一段發生在冬日當中的小小插曲。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""儘管經歷過幾番波折，最後我還是成功促使輔仁和政大攜手合作，讓大學聯合聖誕舞會最終得以順利舉行。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""我不敢說自己付出了多少努力，但能成為扭轉結局的關鍵人物，依然讓我感到相當振奮。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""相信這次的事件會在我高中三年的青春生涯當中，銘刻出美麗深邃的印記。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""然後，以這次事件做為契機。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,旁白,,"""哪怕只有一點點，和她們一起，盡力讓這世界變得更加完美。""",,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,抵達結局,4,,,,,,,,,,,,
0,Transition,"""Share""",,,,,,,,,,,,
wait,"""end""",,,,,,,,,,,,,
end,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
tag,a後日談,,,,,,,,,,,,,
0,音樂,"""BGM0""",,,,,,,,,,,,
0,禁止略過,,,,,,,,,,,,,
0,禁止自動,,,,,,,,,,,,,
0,所有角色移除,,,,,,,,,,,,,
0,淡入,"""透明度""",100,0,1,,,,,,,,,
0,背景,"""繁華街道""",0,,,,,,,,,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「恭喜！」""",,,,
0,說話,"""輔仁""","""樂""","""線性""",0.75,568,,,1,"""「呀──""+MEM[""暱稱""]+""恭喜你！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""樂""","""線性""",0.75,568,,,1,"""「""+MEM[""姓""]+""同學，恭喜抵達結局！你最棒最棒了最棒！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「這次的聖誕節應景小故事，希望您還算喜歡。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「我跟輔仁盡力演繹了相互對立的兩個主要角色，並拋出一些需要玩家去思考、去尋找解答的問題。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""喜""","""線性""",0.75,568,,,1,"""「是不是有點太刁難了呢？肯定不會的吧，你看起來很聰明的樣子！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""怒""","""線性""",0.25,568,,,1,"""「再找不出解答的話，只好丟給咕狗解決了！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""驚""","""線性""",0.75,568,,,1,"""「希、希望你還是能再多堅持一下……」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""惑""","""線性""",0.25,568,,,1,"""「果然面對某個議題，正反雙方都只是堅持己見、不去思考反對者的立場，自然無法獲得雙方都滿意的答案。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""哀""","""線性""",0.75,568,,,1,"""「現今社會好像就是這樣的呢。到處都充滿了仇恨跟對立，很傷腦筋呢。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「希望透過這個故事，能讓大家理解理性溝通與思考的重要性。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""怒""","""線性""",0.75,568,,,1,"""「畢竟不能光憑情感與熱血做事啊！現實不是這麼簡單的。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""樂""","""線性""",0.75,568,,,1,"""「最後，當然是防不勝防的工商時間！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「《五年五百億》的小說與設定集，都已經在各大通路上市囉。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""喜""","""線性""",0.75,568,,,1,"""「想要更進一步認識其他擬人化大學的話，還請多多支持！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「當然，有興趣的話也請嘗試簡單有趣的《五年五百億》桌遊，和朋友們一起遊玩吧。」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""輔仁""","""喜""","""線性""",0.75,568,,,1,"""「感謝你願意嘗試這款小品遊戲，如果可以的話，懇請前來我們《五年五百億》製作團隊的粉專給予指教！」""",,,,
wait,,,,,,,,,,,,,,
0,說話,"""政大""","""喜""","""線性""",0.25,568,,,1,"""「希望能收到您的寶貴建議，讓我們有更多進步的空間。」""",,,,
wait,,,,,,,,,,,,,,
0,旁白,"""輔仁&政大""","""「那麼，下次有機會的話再見囉，掰掰！」""",,,,,,,,,,,
0,角色彩度,"""輔仁""",100,100,100,,,,,,,,,
0,角色彩度,"""政大""",100,100,100,,,,,,,,,
wait,,,,,,,,,,,,,,
0,Transition,"""Title""",,,,,,,,,,,,
wait,"""end""",,,,,,,,,,,,,
end,,,,,,,,,,,,,,
